text_id,processed_tex,domain_score,domain_rating,domain_sentiment,words_matched,num_human_raters,avg_human_rating,mad_human_rating,avg_ai_rating,human_rate_first,ai_rate_first,human_ai_diff,game_id,date_dt,round,wk,day,time,season,manager,manager_id,team,team_id,home_team,home_id,away_team,away_id,opp,opp_id,stadium,home,home_score,away_score,xhome,xaway,xscore,team_goal,other_team_goal,goal_diff,team_xg,other_team_xg,xg_diff,goal_xg_diff,win,draw,men,attend,ref
67,"I haven’t seen it enough. There was one angle that looked like it [hit his arm], the decision is made, that’s it. Incredibly proud of the team, I think it was an immense performance, immense. Against this team, what they’ve done, after playing three times in six days, with the same players, not having enough to change it, I cannot be prouder of that. Then, very disappointed with the result, obviously, we can fault ourselves as well because defending the way we did, it cannot be part of our game if we want to be at the highest level in this country because the rest is, what else can I ask the team to do against a really good side.
I think every situation is very different. As well we have come back from situations more than probably before as well. Today, you have to give credit to the opposition, PLAYER puts in an unbelievable ball, and PLAYER arrives in there. What the game showed and how we performed, the scoreline and reflection is nowhere near.
Yes, for sure, especially with the numbers we have in the squad and looking at our bench. Very worried.
Yeah, there are moments obviously, they managed to do that. I mean, the subs made the impact and the other team managed to change the game. And on our side, the danger was because I knew half the team was, that we could go downhill because we were physically drained. Suddenly, the team found another gear to go again and just put TEAM in their box and go and go again, trying to find the goal that we haven’t been able to score at the end. 
I’m not happy, I cannot talk about the rest, but about the difference between the two teams, I think that was very obvious. 
Not at the result at the moment. You look at the performances, I don’t know how many teams are playing at this level in the league. When you look at the bench, probably you say I think we are very short.",-0.533333333,-1,Mildly negative,3,4,-0.45,0.95,-1.0625,0,0,0.6125,57,18/01/2025,NA,22,sat,17:30 (18:30),2024/2025,mikel arteta,3,arsenal,6,arsenal,6,aston villa,9,aston villa,9,emirates,1,2,2,1.64,1.21,1.64-1.21,2,2,0,1.64,1.21,0.43,-0.43,0,1,1,60067,chris kavanagh
16,"I was invested in the performance, I was more interested in that than I was anything else, because I felt at the STADIUM we really let ourselves down with the basics.
We started this game the better, we were aggressive, particularly with our first and second balls.
We haven’t got a striker, I had to play PLAYER, who has been sick all week, up top and ask PLAYER to do a job for the team and PLAYER's had a tremendous game. But this isn't about PLAYER, it’s about the whole team and everything they did. PLAYER sometimes had a tough time against PLAYER before but PLAYER was really outstanding. The better team won.
It is a playground for PLAYER out there, PLAYER is a maverick, not always perfect, not always consistent, but I understand that person and I know when we get to STADIUM, PLAYER will 1,000 per cent perform for the team here.
PLAYER had been sick all week. PLAYER came on against TEAM last week and PLAYER wasn't very well. This week PLAYER came out for one training session I said look, you've got a go up top, we don’t have another striker, and I thought PLAYER played with joy, PLAYER played with freedom when the ball came to PLAYER’s feet, and PLAYER can carry the weight of the crowd.
PLAYER knows PLAYER's an important player to the team and PLAYER put in a shift again out of possession and the players behind really appreciate that when it happens.
I just love there being a big crowd, I really do, I love seeing their away section and the rivalries that come with that. And then the rest of the stadium - there was a noise to it. There's an atmosphere. It was fun to see.
Everybody says TEAM don't want to play big teams here but that is not the case. I love STADIUM but I've always wanted to pack STADIUM. Tonight felt like a home advantage for us so that's why it should be a celebration for all the people off the pitch who have worked to fill the stands, because it really made a difference for the team.",1.9,2,Strongly positive,1,5,1.2,0.64,1.8,1,2,-0.6,48,15/03/2024,NA,16,fri,19:00 (20:00),2023/2024,emma hayes,1,chelsea,32,chelsea,32,arsenal,5,arsenal,5,stamford bridge,1,3,1,2.9,0.5,2.9-0.5,3,1,2,2.9,0.5,2.4,-0.4,1,0,0,32970,rebecca welch
41,"We are not happy. Our aim was to win the match and we deserved to win the match - we had enough chances to do so. PLAYER was their best player in my opinion. He did three or four saves, very good saves, and we also hit the post.
But I think that despite this, I was not happy with the first half because we can't [give a] gift to the opponent for 45 minutes. Okay, we defended well but it was not enough. That's why I was not happy with the first half.
Not because they they had a chance. No, because I think that we didn't show the energy and the character that we needed. 
We did well in the second half we did, but we have to be more consistent. 
The personality and the energy of the team has to there be from the start of the match and we didn't make the right decisions about our distances to be more aggressive in the press.
We were late [in the press] so I was not happy with this, but I think in the second half we did very well. It was not enough, but we can look at a positive thing - the chances that we had.
It was always our intention to play as we did in the second half from the start. That's how we work. 
Okay, it's true that we don't have [some of our players] right now. Four players, important players, were out. But despite this, I think that the team showed in the second half that there is an opportunity for the other players too and that they took advantage of this opportunity.
It was a pity. But okay, we are looking forward to the next challenge.
We have to achieve this consistency and to be able to improve and to look forward with a positive mind.",1.433333333,2,Strongly positive,9,4,-0.75,0.875,0,-1,-1,-0.75,26,09/11/2024,NA,11,sat,15:00 (16:00),2024/2025,julen lopetegui,4,west ham,117,west ham,117,everton,42,everton,42,london,1,0,0,1.12,0.87,1.12-0.87,0,0,0,1.12,0.87,0.25,-0.25,0,1,1,62463,stuart attwell
31,"Probably we did enough to win the game today, between the first half and the second half I think we created enough chances to win the game, but going forward you need to be clinical, otherwise the game is always open, especially in this stadium.
Any transition, any corner, brought energy for them. Unfortunately at the end we conceded but overall today I think we did enough to win.
For me it’s not about the table, it’s just about seeing how we can improve things and today for me the performance was very good, on the ball and off the ball. But this moment of the season is going to happen for any team in any season.
Every game is different, sometimes it is for one reason, other times a different reason. Today if I have to decide the reason for the result, I think it is just about trying to be clinical when you have the chance to kill the game.
If you continue to be open at the end, you are going to concede some transitions, some corners, and then you can concede a goal.
First of all I’ve always said the most important thing is to create chances, because if you create chances that means you are doing the right things. Then you need to take those chances.
In the TEAM game, we had so many chances. Sometimes that’s football. Sometimes you create one chance and score one, sometimes you need to create 10 chances to score two.
The only thing we can do is try to be even more intense during the week when we prepare for the game, even if the intensity of the players is already top, but for sure it is something that we need to improve, remembering that we are one of the best teams for scoring goals at this moment.",0.7,2,Strongly positive,16,2,0,0,0.5,0,0,-0.5,9,04/01/2025,NA,20,sat,15:00 (16:00),2024/2025,enzo maresca,6,chelsea,33,crystal palace,36,chelsea,33,crystal palace,36,selhurst park,0,1,1,1.28,1.52,1.28-1.52,1,1,0,1.52,1.28,0.24,-0.24,0,1,1,25179,tim robinson
38,"I’m happy for the fans and the players too because they deserve this. It was a hard match, as all the matches in the league are, but we did very well.
We started very well, but suffered a very early equalising goal. I think after that we had a very good mentality, we kept strong and we deserved to score.
In the last chance of the half we did, and we kept going in the second half. We kept looking for goals and in the end we achieved the result.
It is always a good moment to score a goal!
But it’s true that we deserved to score before we did, in the last action of the first half.
I would like to highlight the defensive work we did, too.
Against this kind of team, the key thing is that we defend very well and we don’t allow them to play us in their style. I think that was important.
PLAYER did well and we are happy for him.
There is good competition between him, PLAYER and PLAYER. They are always ready and push one another on, so this is good.
It was important to go into the international break with a good feeling.
We have the break, but we are going to start thinking about the next matches very quickly for sure.",1.433333333,2,Strongly positive,3,4,1.45,0.45,1.1,1.8,1.4,0.35,15,05/10/2024,NA,7,sat,15:00 (16:00),2024/2025,julen lopetegui,4,west ham,117,west ham,117,ipswich town,52,ipswich town,52,london,1,4,1,4.39,1.18,4.39-1.18,4,1,3,4.39,1.18,3.21,-0.21,1,0,1,62467,anthony taylor
83,"Overall, we showed character and resilience as a team to keep going until the end, showing that never-say-die attitude that we've talked about over the last couple of weeks. 
Could we have started faster? That's something we were disappointed with at half time if I'm honest. I thought that we could have been a little bit more aggressive in our press, which is why we changed the structure at half time. 
That enabled us to grow into the game a lot more, and I thought that our finishers did a really excellent job again today. 
The change at the break allowed us to be more positive on the front foot
The more you work with players, the more you see their capabilities and when it's down to them in terms of using their strengths to get back into the game. 
There was a moment where I thought the game suited certain people to come onto the pitch and change things. I also felt that the front three weren't able to press as high as I wanted them to. We just weren't able to be effective higher up the pitch, and the change in shape allowed us to do so. 
The momentum shifted in our favour towards the end of the game and we showed huge amounts of character, which is what we're about. 
We're definitely making progress, and we've shown that 
It's been a lot of change and there's a lot of changes in the way that we're trying to play, operate and generally do things. 
We're learning every single game to move ourselves forward in a way that's going to be successful for the long term. 
There's a long way to go still, but when we reflect on the games that we've had, you can see the progression that's being made. 
Consistency is the key in the next block of games, the way we start games, the way we finish games. There's still parts that we're not quite there with, but we're certainly working towards that. 
The international break presents opportunities for us to work on certain things
It's an opportunity to fine tune people's roles and responsibilities. We can work on anything that an individual player needs to brush up on, whether that be strengths or weaknesses. 
We've got a couple of players who are close to being available for selection, so that's going to help strengthen the squad after the international break. 
We'll work closely with the group of players that we have so that we're in a good place when the team comes together before the next match",0.625,2,Strongly positive,4,5,0.2,0.64,1.8,0,2,-1.6,77,22/10/2023,NA,4,sun,15:00 (16:00),2023/2024,rehanne skinner,2,west ham,116,west ham,116,liverpool,63,liverpool,63,chigwell construction,1,1,1,0.9,0.7,0.9-0.7,1,1,0,0.9,0.7,0.2,-0.2,0,1,0,1163,steven hughes
53,"I'm really, really happy, obviously, everything is at stake. We have had no margin for errors since January. We have to keep going in any context. And today we have to play in a really special place. Our history wasn't very optimistic about what could happen, but we found a way, and that says about how much the team wants it.
When you are there and you really want it, and I felt the team was in a really good space before the game. We started the game well, I think it touched something, especially with the duties and the things that we have to do in both possessions. And we started to play too safe, not respecting any structure and knowing our purpose, and I didn't like it. I would have to change that, and when we wanted to change it, we struggled to do it. But if you don't have that element of the game to be more dominant and be more present in the game, you have to be extraordinary at competing and doing the defensive things right, And after all that, we were excellent.
My experience in this league is that any team can beat any team. And I lived it in various scenarios on the last day when a lot of teams had necessities, although not much, and the honesty and respect that everybody puts in the games is phenomenal. We know we need a result, we need to do our own thing still in the last game but today we want to really knock that door and open that box of dreams to leave the last and the final day of the season in front of our people with the opportunity to win the league. And that's something that we're going to do together. And I'm so pleased that we're going to be with these players and staff.
I don’t know, we are now in the moment. The focus is just on what we need to do, and we’ll analyse the season when we finish, and get everything, all the information together and try to understand why it’s happening and try to be better for sure.",0.52,1,Mildly positive,5,5,1,0,1.94,1,2,-0.94,36,12/05/2024,NA,37,sun,16:30 (17:30),2023/2024,mikel arteta,3,arsenal,6,manchester utd,71,arsenal,6,manchester utd,71,old trafford,0,0,1,0.55,1.73,0.55-1.73,1,0,1,1.73,0.55,1.18,-0.18,1,0,1,73600,paul tierney
71,"It was a very good result, of course.
Today, it was not about maybe showing the best performance and we prepared the players for being ready for a big fight – and it was a big fight. We took this fight, and we knew that when we are stable in defending, we will create our situations, we will get our moments, and so it happened.
It's a big credit to the players, how they played today, and really thank you to all our supporters.
I was really surprised; half of the stand was full of TEAM fans, and this on a weekday evening, cold temperatures here in an away game, so thanks for this big support again, and a very, very nice evening for all of us!
We know that we can create the situations. I think, like always, if we are a little bit more clinical in the final pass we could create more, but overall, we had big chances.
Then, we had the momentum on our side, and we had more chances to decide the game, and we missed them, and then TEAM is like every team: you try everything, a set-play, long balls, and everything can happen, and once we needed the post, so we were lucky in this situation.
But overall it was a very, very positive performance, and especially the result.
It was great. We won the ball, and then passed to PLAYER, and then also PLAYER passed, it was one touch from PLAYER, and it was the second touch in space.
And then also, the second big chance, it was a fantastic ball and pass from PLAYER – so we know that these players can always decide a game, but to be that stable in defending is also a big part that they contribute in this defending.
It's not that they are off when the opposite team has the ball, so we were a great unit again, a great unit within the players, a great unit within the team, and a great unit together with our fans.
That’s the best feeling we all can have, but I said to the players: ‘this week isn't done.’ Now it's to recover and be ready for TEAM.",1,2,Strongly positive,5,6,1.2,0.266666667,1.766666667,1,2,-0.566666667,8,03/12/2024,NA,14,tue,19:30 (20:30),2024/2025,oliver glasner,8,crystal palace,36,ipswich town,52,crystal palace,36,ipswich town,52,portman road,0,0,1,0.47,1.65,0.47-1.65,1,0,1,1.65,0.47,1.18,-0.18,1,0,1,29533,craig pawson
92,"It's an important result for us. I thought we played well, overall. It was a really physical test and obviously we had to make sure we matched that throughout the game. They started better than us and put us under pressure early on in the game, but when we managed to find our feet a little bit and got a bit more aggressive on the press, something we spoke about at half-time, we started the second half much brighter.
On the balance of play, we had multiple chances and we’re a bit disappointed. I think PLAYER has made a fantastic save to keep one of the shots out from PLAYER, so you have to give her credit for that as well. The point is important.
We showed character and resilience.
We were definitely more positive to take the chances on [in the second-half]. I just don’t think we really believed in it with some of the chances we had, and we probably could have been a bit more ruthless, but the way we moved the ball caused them a lot of problems. Most of the momentum in the second half was in our favour, apart from a little spell towards the end of the game.
I think it’s important when you get to that stage that you show the character and resilience to see it out, still play with composure.
I think everyone put their bodies on the line and PLAYER said straight away in the huddle at the end of the game that everyone’s attitude and desire in and around the box is probably one of the best it has been in games. Things were flying in at us, but we maintained our composure and put our bodies on the line when needed and that is massively important.",0.633333333,2,Strongly positive,6,8,0.9,0.875,0.9375,0.2,-0.5,-0.0375,114,31/03/2024,NA,18,sun,15:00 (16:00),2023/2024,rehanne skinner,2,west ham,116,west ham,116,brighton,24,brighton,24,chigwell construction,1,0,0,0.5,0.5,0.5-0.5,0,0,0,0.5,0.5,0,0,0,1,0,1769,kirsty dowle
26,"I’m very happy with the goals we scored, I’m not happy with the first 15 to 20 minutes where we struggled. We struggled because we prepared the game to play person to person [out of possession], and we were not pressing person to person in the first 15 to 20 minutes.
If you don’t go person to person against this team, you struggle to recover the ball. After then, we adjusted that and the game was much better. It completely changed.
It was a good game from all of them. Sometimes you have to adapt when you play 10 players, you can slow the game and keep the ball, but we created so many chances. We could have scored more.
It was a very good feeling [hearing the chants] especially because you can see they are happy. It’s our target. We work every day to keep them happy. Tonight it was a very good feeling, especially the one where they say '[The team] is back'. This is important.
The results help a lot, and calm down the noise around the club. It’s a good feeling to see the fans happy after the last two years when many things happened. You can see now the feeling from them is good.",0.544444444,1,Mildly positive,9,4,1.125,0.625,1.17,1.8,1.38,-0.045,11,04/12/2024,NA,14,wed,19:30 (20:30),2024/2025,enzo maresca,6,chelsea,33,southampton,103,chelsea,33,southampton,103,st. mary's,0,1,5,1.91,5.83,1.91-5.83,5,1,4,5.83,1.91,3.92,0.08,1,0,1,31193,tony harrington
97,"I’m delighted for the players, staff and the fans. I'm absolutely delighted. The players have worked so hard tonight. We've had to defend quite a lot at the end, and I think we've done all parts of the game well. We obviously came into it unhappy with the performance at the weekend, and we wanted to make sure we put that right tonight, and I think we've done a fantastic job today.
I'm delighted for the players and obviously the staff. Everybody's worked hard for it, so it's a great result.
PLAYER made some massive saves today, really important saves at really key times. She talks well with the group, and she's a fantastic member of the squad. I think what she's done tonight has shown the quality that she has as well.
It's going to be a headache for me at the weekend. They've all done so well out there tonight, and there's a real unity within the squad. Yes, look, we're here to perform, and I think when we don't do that, it's disappointing for everybody. And so everybody's trying to fight for a shirt, and it's competitive, and that's the way that it has to be.
People have got to do their job. Today, a lot of people have had an opportunity to make a point, and I think they've done a fantastic job. It's going to be a headache for me at the weekend, and that's how it should be. It's given us food for thought, and that's fantastic, because we know now everybody's got minutes as well.
We have a fantastic group of people, and their attitude has been great.
I've said this before, but the belief and togetherness in this team [is amazing], they're a fantastic group of people. I love working with them. They are unbelievable every single day. Everybody's on point, and everybody believes in what we're doing.
Sometimes in football, you get those bits wrong. Obviously that happens, and we also feel like we've not had the results we've deserved in the first half of the season. But we've rallied round and stuck together, and that's the most important thing.
It'll carry us through for the rest of the season, and it won't be easy because all of these games are tough. But with that kind of attitude, approach, effort, and motivation that everybody's put in today. It was fantastic, and that's what it means to play for TEAM.",1.02,2,Strongly positive,5,6,1.983333333,0.027777778,1.333333333,2,2,0.65,76,22/01/2025,NA,NA,NA,NA,2024/2025,rehanne skinner,2,west ham,116,tottenham,110,west ham,116,tottenham,110,gaughan group,0,1,2,0.8,1.7,0.8-1.7,2,1,1,1.7,0.8,0.9,0.1,1,0,0,NA,NA
43,"I think that we were better in the first half, then maybe in the second half they were better in some moments. We had 15 very good minutes after we levelled the match. We could have scored, but they recovered and they had chances too. So I think it was an equal match against a very strong team.
We have to highlight the commitment and the behaviour of the players.
[They showed those characteristics] until the end. We achieved the result but we have to look forward to the next challenge.
We need to try to keep a positive feeling. We now have a key [end to the] month as we look to that next challenge.
We showed a good reaction to their goal. We had a very good spell.
It is true that after that they changed and they recovered against our control. That is why we [made] other changes, and in the last moment, the last part of the match, we had a set-piece.
We had the chance, but it is true that they have two clear chances too and PLAYER did very well.
So that is why I talk about an equal match against a strong team.
It was not easy for PLAYER because we know that PLAYER can do better in this action. But the thing that PLAYER did very well is that after this action, PLAYER kept PLAYER’s mentality strong. PLAYER did very good work in the game to highlight this mentality.
You have to keep working and to keep focused.
To the fans, the message is that you are right that football is important. But there are times that is important to be together as a family. I wish all the best to all of our supporters.
Today we had a very sad situation with remembering PLAYER [the TEAM goalkeeper who sadly passed away]. So we had to think about this kind of situation to give perspective sometimes.
We also have to say that we are going to come back with a big ambition [for the second half of the season] knowing that we can do better. We have to do better.",1,2,Strongly positive,2,3,1,0.666666667,1.333333333,0,1,-0.333333333,75,21/12/2024,NA,17,sat,15:00 (16:00),2024/2025,julen lopetegui,4,west ham,117,west ham,117,brighton,25,brighton,25,london,1,1,1,1.23,1.34,1.23-1.34,1,1,0,1.23,1.34,-0.11,0.11,0,1,1,62460,robert jones
93,"We started much better than we did last week. I obviously wanted a response from the players this week, and we definitely got that. The way that we played was much more positive in terms of our attacking football in particular, we created some really good chances in the first half, and we were a bit disappointed not to be in front at half time.
As the game evolved, naturally, it ebbed and flowed a little bit, and we had to absorb a bit of pressure in the second half. Given the momentum that they had was at different times, but the response was really positive from the players, and we've made sure that we've kept going all the way to the end and showed that character and resilience.
In the first half I think we should have been ahead in the game.
I made some changes and wanted to make sure we got something out of the game.
We were getting a lot of success in wide areas, and I felt like PLAYER could potentially be a bit of a threat in the air and in and around the box. 
I’d be lying if I said I wasn’t frustrated about the result.
Given the nature of the game and the way that we’ve played the game, I think we deserved a different result.
I think the quality that we had on the ball and our defensive organisation caused them a lot of problems and minimised their clinical chances significantly. When you look at the balance of it, it’s a significant improvement on how we played last week.
We delivered the gameplan today and we created opportunities, and that’s a positive we have to take. 
That’s the attitude that we need to have, that TEAM ‘never say die’ attitude, and we want to make sure that we take as many points out of the games that we can.
We want to give our fans a good finish to the season at home, so that’s our aim for next week.",0.342857143,1,Mildly positive,7,9,0.4,0.8,-0.011111111,1,1,0.411111111,103,28/04/2024,NA,20,sun,14:00 (15:00),2023/2024,rehanne skinner,2,west ham,116,aston villa,8,west ham,116,aston villa,8,villa park,0,1,1,1,0.8,1.0-0.8,1,1,0,0.8,1,-0.2,0.2,0,1,0,4282,emily heaslip
94,"We started the match positively, which it is something we’ve not done enough of this season. I thought we started the game brilliantly, had some great chances in the first half. I think it was great early because I don’t think we have done that enough this season. We did last week, and have done it again this week, so we just want to keep building on that and get more consistency. 
In the second half, I thought we just let them have too much of the ball, time and space for parts of it and they had some good chances. There were some good chances on the counter-attack in particular. 
I think over the course of the season, PLAYER has been brilliant for us. It has taken us a little bit of time to get used to the quality of her movement and finding PLAYER’s feet a little bit more, but as time has gone on, PLAYER has cemented PLAYER place in the team and has been really effective for us, especially in possession and building the attack. PLAYER works incredibly hard as well and has done that all season for themselves, the team and the fans. 
I think we have been getting better at the end of games all of the time, and for the last 15 minutes we threw everything at it again. The subs came on and tried to impact the game and the energy changed a little. 
We had a couple of chances, but I think a large chunk of the second half was in their favour and PLAYER made a couple of fantastic saves at that point. In terms of clear-cut chances it was fairly even. 
I think PLAYER has just continued to improve, and over recent years PLAYER has just got better and better. For the rest of the season PLAYER has been really consistent. PLAYER has been superb for us, and has taken on leadership responsibilities as well for the team. I think PLAYER has stood up to that really well. Ultimately, you can see the quality PLAYER has, PLAYER makes big saves at key moments and I think PLAYER has done that again today. 
The fans have been fantastic. I’m just delighted with the way the fanbase has grown over the course of the season, and now we are creating an atmosphere here all the time. I’m really grateful for their [the fans’] support as it has made a difference. If you look at our performances here, at the points we have taken and the points we have almost taken, it shows our home performances have significantly improved and that coincides with having more fans, more atmosphere and more support.",1.266666667,2,Strongly positive,9,3,1.333333333,0.444444444,1.666666667,2,2,-0.333333333,14,05/05/2024,NA,21,sun,15:00 (16:00),2023/2024,rehanne skinner,2,west ham,116,west ham,116,leicester,57,leicester,57,chigwell construction,1,1,1,0.7,0.9,0.7-0.9,1,1,0,0.7,0.9,-0.2,0.2,0,1,0,1846,abigail byrne
2,"If you ask me about all the six games, I'm really pleased with all the results, I am really pleased with the five [other] games with the way we played. I'm far from pleased about the performance tonight.
A lot, but especially two things. If you play against a team that has such a good idea about football, knows how to bring the ball out from the back – like some other teams we faced recently, like TEAM or TEAM – then you need to be so intense if you want to make it difficult for them. But if every time you are waiting a few seconds before you press, and if you do press you are so easily outplayed, then this team can cause you a lot of problems. That's what they've shown throughout the whole campaign, except for [against] TEAM away.
I almost feel sorry for them because they deserved so much more in this campaign. But we have an incredible goalkeeper. The other part was every time we lost the ball we were not aggressive enough, so every time we lost the ball they could almost every time go all the way to our goal, having a shot or a blocked shot, and then we could attack again. Hardly any control at all over the game; maybe the second half was a bit better, but then I am trying to be positive.
Maybe the first five or 10 minutes they went on the counter-attack one or two times still. Like so many times this season, if a team plays us they do something different than they do [in] all the other games. We might see this as a compliment for what we've done until now and the quality of our players. But they played without a nine, a bit similar like TEAM. So, it wasn't always easy for us to press them well. But I don't think it had that much to do with tactics, because if it's only tactics in terms of how you have to defend then it's when they have the ball, when they bring the ball out from the back. But if we lose the ball and they could also go all the way to our goal, that tells me that in general we were by far not aggressive enough without the ball. Maybe the goal helped us most, that we scored a goal from a penalty.
What I can agree on is that PLAYER missed a few chances. Then it's always the question: does this have anything to do with low confidence or is this a situation where PLAYER is in at the moment? I think every striker all around the world has periods where every ball goes in, and sometimes PLAYER has a period where you try so hard but you're not able to score. The good thing is that we have many players that can score for us – today PLAYER again. I would have loved to see PLAYER score because I think every striker wants to score [and] needs goals – that's why I kept PLAYER in for quite a long time. PLAYER was a threat but unfortunately PLAYER couldn't score. Yes, PLAYER made a lot of saves, but I think if you make highlights of this game we will all see a few chances that we had as well, which is normal. What is not normal is that we concede so many chances.
No, PLAYER definitely didn't. I said a bit of a joke that maybe the players wanted to see how fit PLAYER really was, so to give PLAYER so much work. But, of course, that was not our plan. PLAYER showed again today why I said so many times that PLAYER is our first goalkeeper. That has nothing to do with PLAYER – PLAYER did so, so well. But PLAYER has been so important for this club for so many years, for PLAYER’s country as well. PLAYER showed today that PLAYER is probably one of the best, in my opinion the best goalkeeper in the world. And let's hope PLAYER can keep continuing to bring these performances. Let's hope even more that PLAYER can stay fit.""",0.342857143,1,Mildly positive,7,2,1,1,0,0,0,1,31,10/12/2024,league phase,6,tue,0.78125,2024/2025,arne slot,10,liverpool,64,girona,48,liverpool,64,girona,48,estadi montilivi,0,0,1,1.23,2,1.23-2.00,1,0,1,2,1.23,0.77,0.23,1,0,1,9241,benoÃ®t bastien
35,"We knew that TEAM are one of the biggest tests in the world, but it was a pity that above all, at the start of the match, in the second half and at the end of the first, too, we had our good moments.
I think we did really well in the half of the second half, but we didn’t score and when you don’t score against these kinds of teams, they don’t forgive.
It’s true that we did little mistakes and against these kinds of teams in these kinds of matches, you can’t concede these kind of chances, because they don’t forgive.
It was a pity because the players and the team made a big effort today after playing three days in a very tough match against TEAM.
We were very close and I think we deserved it in the second half above all, but we didn’t and we have to keep the good things and try to improve the other things.
I have to see the match again, but I had the feeling from the bench in the second half, thinking that we were better and we had the control.
We had long possession and we were able to show we are not only a counter-attacking team. We dominated a big team, but for all this, you cannot take advantage of all these things if you don’t score.
We didn’t score and that’s why we keep the good things and try to improve the others.
First of all, TEAM have big, big quality in their individual players and secondly they have big, big quality as a team, so they are dual difficulties, and they play always with one idea.
We tried to avoid a lot of things and I think that sometimes we did, but I think, we could do better. We conceded these actions and their kind of players don’t forgive.
We have to improve in these things, for sure.
We will keep working and start thinking about the next challenge.",-0.1,0,Neutral,6,7,-0.428571429,0.653061224,0,0,0,-0.428571429,116,31/08/2024,NA,3,sat,17:30 (18:30),2024/2025,julen lopetegui,4,west ham,117,west ham,117,manchester city,69,manchester city,69,london,1,1,3,0.95,3.19,0.95-3.19,1,3,-2,0.95,3.19,-2.24,0.24,0,0,1,62469,michael oliver
62,"I didn’t know that, but that tells you how crazy it was, how efficient both teams were in front of the goal. It was a spectacular 30 minutes. Straight away, how much the team wanted it, the purpose, the determination, the quality that we deliver. But then after that, we had a period where the individual quality of them play a big part. Then it’s game on, you can sense the energy change and then what’s next. For the second half, we could play a very different game, that it was much more suited to us.
It was related to the previous injury that PLAYER had in CITY and obviously PLAYER did great to be part of that but with that result and with the niggle that PLAYER’s feeling, we decided to take PLAYER off.
Obviously, PLAYER has real belief, the more it happens, the more you believe it, you can tell straight away, the body language from the player, how they communicate that something is coming up which is great and you have various ways of scoring goals it makes the team much more unpredictable, the opposition have to work on many more things so, it’s a good thing for us.
Very important, we had an issue with PLAYER, we have an issue with PLAYER as well, yesterday we lost PLAYER and PLAYER and PLAYER which was very bad news but what I'm really happy about is PLAYER has to come in, PLAYER does really well. PLAYER the same, PLAYER, I thought was exceptional today as well. That’s the level, every three days we’re going to need everybody at their best and it’s a good sign that the team can do that.
And scoring, the fact that they know everybody is on their toes, everybody has to elevate their level and earn the right to play and when you have the chance, it’s the moment to talk and that’s what they’re doing.
Yeah, we've got some momentum. I think we have some flow back. It's great. And, yeah, we're going to enjoy tonight and watch a beautiful game of football tomorrow.
We are in a great moment right now, but in football, be on your toes and be prepared the best possible way for tomorrow because it's so competitive. This league, the position that we are playing every three days, that's the only thing that you can do, you know, analyse what we've done really well. A lot of things to improve and still today, go again tomorrow. 
Incredible. Because it's the hardest thing to do in football. So a player that can deliver those moments and impact the scoreline in that way, you know, the value of that is tremendous. And even if the opponent knows it, he continues to do it. And that's a big credit to him.
Well, he's been with little niggles in the last few weeks. Obviously he had a very serious knee injury and he's doing really well, but we have to manage his minutes and today we have to do the same.",0.26,1,Mildly positive,5,3,0.166666667,0.222222222,1.266666667,0,1,-1.1,109,30/11/2024,NA,13,sat,17:30 (18:30),2024/2025,mikel arteta,3,arsenal,6,west ham,117,arsenal,6,west ham,117,london,0,2,5,1.24,4,1.24-4.0,5,2,3,4,1.24,2.76,0.24,1,0,1,62475,anthony taylor
